Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Population
2016,unintentional injuries,North Dakota,371,45.4,755548
2016,unintentional injuries,Ohio,7999,66.6,11622554
2016,unintentional injuries,Oklahoma,2592,64.1,3921207
2016,unintentional injuries,Oregon,2105,46.0,4085989
2016,unintentional injuries,Pennsylvania,8410,61.8,12787085
2016,unintentional injuries,Rhode Island,675,56.6,1057566
2016,unintentional injuries,South Carolina,3012,58.9,4959822
2016,unintentional injuries,South Dakota,505,53.4,861542
2016,unintentional injuries,Tennessee,4238,61.1,6649404
2016,unintentional injuries,Texas,10536,38.6,27904862
2016,unintentional injuries,Utah,1211,43.8,3044321
2016,unintentional injuries,Vermont,372,54.8,623354
2016,unintentional injuries,Virginia,3710,42.4,8414380
2016,unintentional injuries,Washington,3221,41.4,7280934
2016,unintentional injuries,West Virginia,1705,89.7,1828637
2016,unintentional injuries,Wisconsin,3575,55.6,5772917
2016,unintentional injuries,Wyoming,371,61.9,584910
2016,unintentional injuries,United States,161374,47.4,327210198
2016,alzheimer's disease,Alabama,2507,45.0,4860545
2016,alzheimer's disease,Alaska,111,25.8,741522
2016,alzheimer's disease,Arizona,3082,35.8,6908642
2016,alzheimer's disease,Arkansas,1475,41.3,2988231
2016,alzheimer's disease,California,15570,36.1,39296476
2016,alzheimer's disease,Colorado,1835,34.7,5530105
2016,alzheimer's disease,Connecticut,1035,20.3,3587685
2016,alzheimer's disease,Delaware,329,27.4,952698
2016,alzheimer's disease,District of Columbia,120,18.3,684336
2016,alzheimer's disease,Florida,7155,21.5,20656589
2016,alzheimer's disease,Georgia,4021,44.8,10313620
2016,alzheimer's disease,Hawaii,445,20.1,1428683
2016,alzheimer's disease,Idaho,607,33.9,1680026
2016,alzheimer's disease,Illinois,3877,25.4,12835726
2016,alzheimer's disease,Indiana,2678,34.9,6634007
2016,alzheimer's disease,Iowa,1415,31.3,3130869
2016,alzheimer's disease,Kansas,855,23.1,2907731
2016,alzheimer's disease,Kentucky,1728,35.1,4436113
2016,alzheimer's disease,Louisiana,2195,45.0,4686157
2016,alzheimer's disease,Maine,577,29.6,1330232
2016,alzheimer's disease,Maryland,1178,17.4,6024752
2016,alzheimer's disease,Massachusetts,1708,18.6,6823721
2016,alzheimer's disease,Michigan,4249,33.6,9933445
2016,alzheimer's disease,Minnesota,2219,31.8,5525050
2016,alzheimer's disease,Mississippi,1485,45.8,2985415
2016,alzheimer's disease,Missouri,2302,30.0,6091176
2016,alzheimer's disease,Montana,314,22.6,1038656
2016,alzheimer's disease,Nebraska,634,26.2,1907603
2016,alzheimer's disease,Nevada,686,24.6,2939254
2016,alzheimer's disease,New Hampshire,430,24.8,1335015
2016,alzheimer's disease,New Jersey,2435,21.1,8978416
2016,alzheimer's disease,New Mexico,583,23.5,2085432
2016,alzheimer's disease,New York,3349,13.1,19836286
2016,alzheimer's disease,North Carolina,4153,37.2,10156689
2016,alzheimer's disease,North Dakota,361,35.3,755548
2016,alzheimer's disease,Ohio,5031,33.4,11622554
2016,alzheimer's disease,Oklahoma,1590,36.1,3921207
2016,alzheimer's disease,Oregon,1786,34.8,4085989
2016,alzheimer's disease,Pennsylvania,4185,21.7,12787085
2016,alzheimer's disease,Rhode Island,422,26.7,1057566
2016,alzheimer's disease,South Carolina,2481,45.3,4959822
2016,alzheimer's disease,South Dakota,449,37.1,861542
2016,alzheimer's disease,Tennessee,3250,44.2,6649404
2016,alzheimer's disease,Texas,9135,37.8,27904862
2016,alzheimer's disease,United States,116103,30.3,327210198
2016,alzheimer's disease,Utah,904,39.3,3044321
2016,alzheimer's disease,Vermont,310,35.8,623354
2016,alzheimer's disease,Virginia,2408,26.8,8414380
2016,alzheimer's disease,Washington,3269,40.7,7280934
2016,alzheimer's disease,West Virginia,786,31.7,1828637
2016,alzheimer's disease,Wisconsin,2256,29.6,5772917
2016,alzheimer's disease,Wyoming,138,21.2,584910
2016,stroke,Alabama,2967,51.6,4860545
2016,stroke,Alaska,196,39.0,741522
2016,stroke,Arizona,2556,29.8,6908642
2016,stroke,Arkansas,1643,45.6,2988231
2016,stroke,California,15680,36.9,39296476
2016,stroke,Colorado,1927,35.2,5530105
2016,stroke,Connecticut,1269,26.3,3587685
2016,stroke,Delaware,506,41.6,952698
2016,stroke,District of Columbia,252,38.4,684336
2016,stroke,Florida,11854,37.3,20656589
2016,stroke,Georgia,4349,44.3,10313620
2016,stroke,Hawaii,675,34.3,1428683
2016,stroke,Idaho,682,37.2,1680026
2016,stroke,Illinois,5658,37.8,12835726
2016,stroke,Indiana,3040,39.5,6634007
2016,stroke,Iowa,1388,32.3,3130869
2016,stroke,Kansas,1363,38.6,2907731
2016,stroke,Kentucky,2057,40.4,4436113
2016,stroke,Louisiana,2322,46.0,4686157
2016,stroke,Maine,663,34.4,1330232
2016,stroke,Maryland,2709,39.7,6024752
2016,stroke,Massachusetts,2468,27.9,6823721
2016,stroke,Michigan,4874,39.0,9933445
2016,stroke,Minnesota,2197,32.5,5525050
2016,stroke,Mississippi,1705,50.6,2985415
2016,stroke,Missouri,3069,40.4,6091176
2016,stroke,Montana,440,32.5,1038656
2016,stroke,Nebraska,787,33.2,1907603
2016,stroke,Nevada,1096,35.9,2939254
2016,stroke,New Hampshire,490,28.0,1335015
2016,stroke,New Jersey,3401,30.4,8978416
2016,stroke,New Mexico,885,35.5,2085432
2016,stroke,New York,6258,25.5,19836286
2016,stroke,North Carolina,4940,43.0,10156689
2016,stroke,North Dakota,311,32.7,755548
2016,stroke,Ohio,5987,40.6,11622554
2016,stroke,Oklahoma,1859,41.8,3921207
2016,stroke,Oregon,1943,37.8,4085989
2016,stroke,Pennsylvania,6730,37.0,12787085
2016,stroke,Rhode Island,399,26.8,1057566
2016,stroke,South Carolina,2627,45.5,4959822
2016,stroke,South Dakota,420,35.8,861542
2016,stroke,Tennessee,3508,46.0,6649404
2016,stroke,Texas,10673,42.0,27904862
2016,stroke,United States,142142,37.3,327210198
2016,stroke,Utah,932,38.8,3044321
2016,stroke,Vermont,247,29.2,623354
2016,stroke,Virginia,3502,38.2,8414380
2016,stroke,Washington,2910,35.8,7280934
2016,stroke,West Virginia,1039,41.7,1828637
2016,stroke,Wisconsin,2481,33.3,5772917
2016,stroke,Wyoming,208,31.7,584910
2016,clrd,Alabama,3326,56.2,4860545
2016,clrd,Alaska,238,41.5,741522
2016,clrd,Arizona,3800,43.5,6908642
2016,clrd,Arkansas,2169,59.1,2988231
2016,clrd,California,13710,32.6,39296476
2016,clrd,Colorado,2575,46.4,5530105
2016,clrd,Connecticut,1425,30.5,3587685
2016,clrd,Delaware,544,43.7,952698
2016,clrd,District of Columbia,152,24.0,684336
2016,clrd,Florida,11970,38.0,20656589
2016,clrd,Georgia,4805,47.3,10313620
2016,clrd,Hawaii,342,17.7,1428683
2016,clrd,Idaho,865,45.7,1680026
2016,clrd,Illinois,5632,38.1,12835726
2016,clrd,Indiana,4214,54.6,6634007
2016,clrd,Iowa,2006,48.6,3130869
2016,clrd,Kansas,1654,48.3,2907731
2016,clrd,Kentucky,3486,66.3,4436113
2016,clrd,Louisiana,2221,43.0,4686157
2016,clrd,Maine,928,47.4,1330232
2016,clrd,Maryland,2072,30.5,6024752
2016,clrd,Massachusetts,2674,31.4,6823721
2016,clrd,Michigan,5572,44.4,9933445
2016,clrd,Minnesota,2369,35.8,5525050
2016,clrd,Mississippi,2116,62.0,2985415
2016,clrd,Missouri,3961,52.1,6091176
2016,clrd,Montana,722,51.9,1038656
2016,clrd,Nebraska,1117,48.9,1907603
2016,clrd,Nevada,1778,56.6,2939254
2016,clrd,New Hampshire,684,39.3,1335015
2016,clrd,New Jersey,3064,27.9,8978416
2016,clrd,New Mexico,1131,44.4,2085432
2016,clrd,New York,6860,28.4,19836286
2016,clrd,North Carolina,5311,44.8,10156689
2016,clrd,North Dakota,314,34.7,755548
2016,clrd,Ohio,7015,47.5,11622554
2016,clrd,Oklahoma,2794,61.4,3921207
2016,clrd,Oregon,2080,40.4,4085989
2016,clrd,Pennsylvania,6523,36.8,12787085
2016,clrd,Rhode Island,445,31.3,1057566
2016,clrd,South Carolina,2870,47.5,4959822
2016,clrd,South Dakota,426,38.3,861542
2016,clrd,Tennessee,4318,54.7,6649404
2016,clrd,Texas,10107,39.5,27904862
2016,clrd,United States,154596,40.6,327210198
2016,clrd,Utah,875,35.8,3044321
2016,clrd,Vermont,355,41.3,623354
2016,clrd,Virginia,3233,34.6,8414380
2016,clrd,Washington,3036,37.3,7280934
2016,clrd,West Virginia,1599,62.1,1828637
2016,clrd,Wisconsin,2786,38.3,5772917
2016,clrd,Wyoming,327,48.9,584910
2016,diabetes,Alabama,1183,20.1,4860545
2016,diabetes,Alaska,124,19.3,741522
2016,diabetes,Arizona,2025,23.9,6908642
2016,diabetes,Arkansas,920,25.4,2988231
2016,diabetes,California,9124,21.4,39296476
2016,diabetes,Colorado,938,16.2,5530105
2016,diabetes,Connecticut,699,14.9,3587685
2016,diabetes,Delaware,203,17.0,952698
2016,diabetes,District of Columbia,127,19.8,684336
2016,diabetes,Florida,5782,19.5,20656589
2016,diabetes,Georgia,2238,21.2,10313620
2016,diabetes,Hawaii,285,15.1,1428683
2016,diabetes,Idaho,375,19.8,1680026
2016,diabetes,Illinois,2781,18.7,12835726
2016,diabetes,Indiana,1992,26.0,6634007
2016,diabetes,Iowa,847,20.9,3130869
2016,diabetes,Kansas,727,21.2,2907731
2016,diabetes,Kentucky,1479,28.4,4436113
2016,diabetes,Louisiana,1324,25.5,4686157
2016,diabetes,Maine,463,23.9,1330232
2016,diabetes,Maryland,1358,19.6,6024752
2016,diabetes,Massachusetts,1268,14.9,6823721
2016,diabetes,Michigan,2672,21.5,9933445
2016,diabetes,Minnesota,1265,19.2,5525050
2016,diabetes,Mississippi,1084,31.9,2985415
2016,diabetes,Missouri,1508,20.1,6091176
2016,diabetes,Montana,311,23.6,1038656
2016,diabetes,Nebraska,501,21.9,1907603
2016,diabetes,Nevada,580,17.9,2939254
2016,diabetes,New Hampshire,316,17.9,1335015
2016,diabetes,New Jersey,1949,17.8,8978416
2016,diabetes,New Mexico,678,27.2,2085432
2016,diabetes,New York,4038,16.9,19836286
2016,diabetes,North Carolina,2811,23.5,10156689
2016,diabetes,North Dakota,171,19.4,755548
2016,diabetes,Ohio,3568,24.6,11622554
2016,diabetes,Oklahoma,1393,30.8,3921207
2016,diabetes,Oregon,1240,24.0,4085989
2016,diabetes,Pennsylvania,3560,20.3,12787085
2016,diabetes,Rhode Island,239,16.9,1057566
2016,diabetes,South Carolina,1369,22.3,4959822
2016,diabetes,South Dakota,253,23.7,861542
2016,diabetes,Tennessee,1883,24.0,6649404
2016,diabetes,Texas,5470,20.3,27904862
2016,diabetes,United States,80058,21.0,327210198
2016,diabetes,Utah,624,24.6,3044321
2016,diabetes,Vermont,166,20.5,623354
2016,diabetes,Virginia,2062,21.7,8414380
2016,diabetes,Washington,1673,20.3,7280934
2016,diabetes,West Virginia,860,34.8,1828637
2016,diabetes,Wisconsin,1440,19.9,5772917
2016,diabetes,Wyoming,112,16.6,584910
2016,heart disease,Alabama,12832,222.5,4860545
2016,heart disease,Alaska,831,141.0,741522
2016,heart disease,Arizona,11957,138.9,6908642
2016,heart disease,Arkansas,8090,223.7,2988231
2016,heart disease,California,61573,143.1,39296476
2016,heart disease,Colorado,7277,129.8,5530105
2016,heart disease,Connecticut,7051,144.3,3587685
2016,heart disease,Delaware,1974,163.2,952698
2016,heart disease,District of Columbia,1375,211.7,684336
2016,heart disease,Florida,45659,146.2,20656589
2016,heart disease,Georgia,18143,179.0,10313620
2016,heart disease,Hawaii,2488,127.0,1428683
2016,heart disease,Idaho,2969,160.0,1680026
2016,heart disease,Illinois,25013,165.7,12835726
2016,heart disease,Indiana,13952,180.6,6634007
2016,heart disease,Iowa,6937,162.8,3130869
2016,heart disease,Kansas,5672,159.2,2907731
2016,heart disease,Kentucky,10519,203.0,4436113
2016,heart disease,Louisiana,10943,213.1,4686157
2016,heart disease,Maine,2907,149.5,1330232
2016,heart disease,Maryland,11390,164.3,6024752
2016,heart disease,Massachusetts,11921,134.8,6823721
2016,heart disease,Michigan,25304,200.6,9933445
2016,heart disease,Minnesota,7825,114.9,5525050
2016,heart disease,Mississippi,7865,233.1,2985415
2016,heart disease,Missouri,14579,192.1,6091176
2016,heart disease,Montana,2138,154.4,1038656
2016,heart disease,Nebraska,3322,140.3,1907603
2016,heart disease,Nevada,6457,205.9,2939254
2016,heart disease,New Hampshire,2631,151.1,1335015
2016,heart disease,New Jersey,18597,164.7,8978416
2016,heart disease,New Mexico,3800,150.6,2085432
2016,heart disease,New York,44076,177.8,19836286
2016,heart disease,North Carolina,18266,155.8,10156689
2016,heart disease,North Dakota,1338,140.9,755548
2016,heart disease,Ohio,27410,185.1,11622554
2016,heart disease,Oklahoma,10209,228.2,3921207
2016,heart disease,Oregon,6968,135.0,4085989
2016,heart disease,Pennsylvania,31990,176.2,12787085
2016,heart disease,Rhode Island,2256,152.4,1057566
2016,heart disease,South Carolina,10195,173.8,4959822
2016,heart disease,South Dakota,1729,153.4,861542
2016,heart disease,Tennessee,15429,198.8,6649404
2016,heart disease,Texas,43772,167.7,27904862
2016,heart disease,United States,635260,165.5,327210198
2016,heart disease,Utah,3636,150.0,3044321
2016,heart disease,Vermont,1366,158.8,623354
2016,heart disease,Virginia,14124,150.7,8414380
2016,heart disease,Washington,11161,136.1,7280934
2016,heart disease,West Virginia,4767,191.0,1828637
2016,heart disease,Wisconsin,11526,154.9,5772917
2016,heart disease,Wyoming,1051,157.8,584910
2016,influenza and pneumonia,Alabama,987,17.1,4860545
2016,influenza and pneumonia,Alaska,61,12.5,741522
2016,influenza and pneumonia,Arizona,885,10.4,6908642
2016,influenza and pneumonia,Arkansas,623,17.1,2988231
2016,influenza and pneumonia,California,5981,14.0,39296476
2016,influenza and pneumonia,Colorado,533,9.6,5530105
2016,influenza and pneumonia,Connecticut,572,11.7,3587685
2016,influenza and pneumonia,Delaware,132,10.7,952698
2016,influenza and pneumonia,District of Columbia,78,11.5,684336
2016,influenza and pneumonia,Florida,2808,9.3,20656589
2016,influenza and pneumonia,Georgia,1423,14.3,10313620
2016,influenza and pneumonia,Hawaii,507,24.4,1428683
2016,influenza and pneumonia,Idaho,207,11.3,1680026
2016,influenza and pneumonia,Illinois,2178,14.5,12835726
2016,influenza and pneumonia,Indiana,962,12.6,6634007
2016,influenza and pneumonia,Iowa,504,11.6,3130869
2016,influenza and pneumonia,Kansas,522,14.4,2907731
2016,influenza and pneumonia,Kentucky,888,17.3,4436113
2016,influenza and pneumonia,Louisiana,720,14.3,4686157
2016,influenza and pneumonia,Maine,231,12.0,1330232
2016,influenza and pneumonia,Maryland,1025,15.1,6024752
2016,influenza and pneumonia,Massachusetts,1251,14.1,6823721
2016,influenza and pneumonia,Michigan,1672,13.7,9933445
2016,influenza and pneumonia,Minnesota,529,7.8,5525050
2016,influenza and pneumonia,Mississippi,785,23.4,2985415
2016,influenza and pneumonia,Missouri,1150,15.1,6091176
2016,influenza and pneumonia,Montana,147,11.1,1038656
2016,influenza and pneumonia,Nebraska,342,14.3,1907603
2016,influenza and pneumonia,Nevada,567,18.1,2939254
2016,influenza and pneumonia,New Hampshire,203,11.8,1335015
2016,influenza and pneumonia,New Jersey,1208,10.7,8978416
2016,influenza and pneumonia,New Mexico,353,14.6,2085432
2016,influenza and pneumonia,New York,4513,18.3,19836286
2016,influenza and pneumonia,North Carolina,1896,16.5,10156689
2016,influenza and pneumonia,North Dakota,134,14.5,755548
2016,influenza and pneumonia,Ohio,2187,15.0,11622554
2016,influenza and pneumonia,Oklahoma,546,12.4,3921207
2016,influenza and pneumonia,Oregon,452,8.9,4085989
2016,influenza and pneumonia,Pennsylvania,2491,13.9,12787085
2016,influenza and pneumonia,Rhode Island,165,11.0,1057566
2016,influenza and pneumonia,South Carolina,690,12.0,4959822
2016,influenza and pneumonia,South Dakota,195,16.7,861542
2016,influenza and pneumonia,Tennessee,1533,20.1,6649404
2016,influenza and pneumonia,Texas,2860,11.1,27904862
2016,influenza and pneumonia,United States,51537,13.5,327210198
2016,influenza and pneumonia,Utah,380,15.5,3044321
2016,influenza and pneumonia,Vermont,59,7.0,623354
2016,influenza and pneumonia,Virginia,1177,12.7,8414380
2016,influenza and pneumonia,Washington,815,10.0,7280934
2016,influenza and pneumonia,West Virginia,423,17.3,1828637
2016,influenza and pneumonia,Wisconsin,888,11.9,5772917
2016,influenza and pneumonia,Wyoming,99,15.0,584910
2016,suicide,Alabama,788,15.7,4860545
2016,suicide,Alaska,193,25.8,741522
2016,suicide,Arizona,1271,17.7,6908642
2016,suicide,Arkansas,555,18.2,2988231
2016,suicide,California,4294,10.5,39296476
2016,suicide,Colorado,1168,20.5,5530105
2016,suicide,Connecticut,397,10.1,3587685
2016,suicide,Delaware,119,11.5,952698
2016,suicide,District of Columbia,40,5.2,684336
2016,suicide,Florida,3143,14.0,20656589
2016,suicide,Georgia,1409,13.3,10313620
2016,suicide,Hawaii,174,12.1,1428683
2016,suicide,Idaho,351,21.4,1680026
2016,suicide,Illinois,1415,10.7,12835726
2016,suicide,Indiana,1034,15.4,6634007
2016,suicide,Iowa,451,14.6,3130869
2016,suicide,Kansas,514,17.9,2907731
2016,suicide,Kentucky,756,16.8,4436113
2016,suicide,Louisiana,677,14.2,4686157
2016,suicide,Maine,226,15.9,1330232
2016,suicide,Maryland,586,9.4,6024752
2016,suicide,Massachusetts,631,8.8,6823721
2016,suicide,Michigan,1364,13.3,9933445
2016,suicide,Minnesota,745,13.2,5525050
2016,suicide,Mississippi,383,12.7,2985415
2016,suicide,Missouri,1133,18.4,6091176
2016,suicide,Montana,267,25.9,1038656
2016,suicide,Nebraska,246,13.1,1907603
2016,suicide,Nevada,650,21.4,2939254
2016,suicide,New Hampshire,244,17.2,1335015
2016,suicide,New Jersey,687,7.2,8978416
2016,suicide,New Mexico,471,22.5,2085432
2016,suicide,New York,1679,8.1,19836286
2016,suicide,North Carolina,1373,13.0,10156689
2016,suicide,North Dakota,140,19.0,755548
2016,suicide,Ohio,1707,14.2,11622554
2016,suicide,Oklahoma,822,21.0,3921207
2016,suicide,Oregon,772,17.8,4085989
2016,suicide,Pennsylvania,1970,14.7,12787085
2016,suicide,Rhode Island,126,11.2,1057566
2016,suicide,South Carolina,815,15.7,4959822
2016,suicide,South Dakota,163,20.2,861542
2016,suicide,Tennessee,1111,16.3,6649404
2016,suicide,Texas,3488,12.6,27904862
2016,suicide,United States,44965,13.5,327210198
2016,suicide,Utah,620,21.8,3044321
2016,suicide,Vermont,118,17.3,623354
2016,suicide,Virginia,1166,13.2,8414380
2016,suicide,Washington,1141,14.9,7280934
2016,suicide,West Virginia,362,19.3,1828637
2016,suicide,Wisconsin,866,14.7,5772917
2016,suicide,Wyoming,144,25.2,584910
2016,cancer,Alabama,10419,174.0,4860545
2016,cancer,Alaska,995,158.7,741522
2016,cancer,Arizona,11876,136.8,6908642
2016,cancer,Arkansas,6612,178.8,2988231
2016,cancer,California,59515,139.7,39296476
2016,cancer,Colorado,7928,137.1,5530105
2016,cancer,Connecticut,6696,144.9,3587685
2016,cancer,Delaware,2124,170.8,952698
2016,cancer,District of Columbia,1044,160.1,684336
2016,cancer,Florida,44266,146.9,20656589
2016,cancer,Georgia,17184,160.2,10313620
2016,cancer,Hawaii,2401,128.7,1428683
2016,cancer,Idaho,2884,150.9,1680026
2016,cancer,Illinois,24389,163.5,12835726
2016,cancer,Indiana,13424,172.5,6634007
2016,cancer,Iowa,6432,159.8,3130869
2016,cancer,Kansas,5484,158.6,2907731
2016,cancer,Kentucky,10363,193.8,4436113
2016,cancer,Louisiana,9149,171.9,4686157
2016,cancer,Maine,3275,168.9,1330232
2016,cancer,Maryland,10911,156.5,6024752
2016,cancer,Massachusetts,12717,150.2,6823721
2016,cancer,Michigan,20870,166.4,9933445
2016,cancer,Minnesota,9857,148.6,5525050
2016,cancer,Mississippi,6568,187.7,2985415
2016,cancer,Missouri,12696,167.0,6091176
2016,cancer,Montana,2031,145.9,1038656
2016,cancer,Nebraska,3477,153.6,1907603
2016,cancer,Nevada,5214,157.3,2939254
2016,cancer,New Hampshire,2875,164.1,1335015
2016,cancer,New Jersey,16377,149.7,8978416
2016,cancer,New Mexico,3560,138.8,2085432
2016,cancer,New York,35368,147.5,19836286
2016,cancer,North Carolina,19523,161.6,10156689
2016,cancer,North Dakota,1253,142.7,755548
2016,cancer,Ohio,25509,173.4,11622554
2016,cancer,Oklahoma,8115,177.8,3921207
2016,cancer,Oregon,8078,155.9,4085989
2016,cancer,Pennsylvania,28492,164.7,12787085
2016,cancer,Rhode Island,2171,158.0,1057566
2016,cancer,South Carolina,10356,167.7,4959822
2016,cancer,South Dakota,1694,156.7,861542
2016,cancer,Tennessee,14450,179.9,6649404
